txn_date,description_raw,description_sa,amount_zar,category,is_synthetic,merchant_localised,merchant_group,split,seen_in_train
2023-08-22 00:00:00,McDonalds 2618 1036 CT 08/21,burger king,-156.46,Entertainment,False,True,mcdonalds,test,True
2023-09-19 00:00:00,McDonalds 6394 1036 CT 09/18,spur soweto,-33.12,Entertainment,False,True,mcdonalds,test,True
2023-08-09 00:00:00,MOBILE PURCHASE 0808 MCDONALD'S F5049 SARASOTA FL 31683168,romans pizza sarasota,-137.97,Entertainment,False,True,mcdonald sarasota,val,True
2023-06-27 00:00:00,7-ELEVEN 06/26 3168 MOBILE PURCHASE 7-ELEVEN SARASOTA FL,sarasota,-429.21,Groceries,False,False,sarasota,train,False
2023-07-17 00:00:00,MOBILE PURCHASE 0716 MCDONALD'S M4439 OF FL SARASOTA FL 31683168,wimpy sarasota johannesburg,-48.27,Entertainment,False,True,mcdonald sarasota,val,False
2023-08-28 00:00:00,MOBILE PURCHASE 0825 BURGER KING #2450 Q07 SARASOTA Maryse Hemant,wimpy sarasota hatfield,-282.31,Entertainment,False,True,burger king sarasota,val,False
2023-08-21 00:00:00,MOBILE PURCHASE 0817 STARBUCKS STORE 08435 SARASOTA Maryse Hemant,vida caffe store sarasota,-165.95,Entertainment,False,True,starbucks store sarasota,val,False
2023-09-11 00:00:00,MOBILE PURCHASE 0908 TACO BELL #24560 SARASOTA FL 31683168,kfc sarasota,-204.31,Entertainment,False,True,taco bell sarasota,train,False
2023-07-03 00:00:00,PURCHASE 0630 PAYPAL *STEAM GAMES 1036 WA 31683168,paypal steam games sandton,-65.27,Entertainment,False,False,paypal steam games,test,False
2023-09-05 00:00:00,7-ELEVEN 09/02 #3168 MOBILE PURCHASE 7-ELEVEN SARASOTA FL,sarasota pretoria,-529.13,Groceries,False,False,sarasota,train,False
2023-06-26 00:00:00,PURCHASE 0625 DD DOORDASH WAWA 1036 CA 31683168,dd doordash engen,-873.89,Transport,False,True,dd doordash wawa,train,False
2023-07-05 00:00:00,PILOT # 4556 07/04 #3168 PURCHASE PILOT # 4556 WILDWOOD FL,pilot pilot wildwood bloemfontein,-341.39,Transport,False,False,pilot pilot wildwood,val,False
2023-06-29 00:00:00,MOBILE PURCHASE 0628 MCDONALD'S F5049 SARASOTA FL 31683168,wimpy sarasota soweto,-151.74,Entertainment,False,True,mcdonald sarasota,val,False
2023-07-10 00:00:00,RACETRAC126 07/07 #3168 MOBILE PURCHASE RACETRAC126 Maryse Hemant FL,racetrac racetrac soweto,-614.0,Transport,False,False,racetrac racetrac,train,False
2023-06-15 00:00:00,7-ELEVEN 06/14 #3168 MOBILE PURCHASE 7-ELEVEN SARASOTA FL,sarasota,-662.04,Groceries,False,False,sarasota,train,False
2023-08-17 00:00:00,7-ELEVEN 08/16 3168 MOBILE PURCHASE 7-ELEVEN SARASOTA FL,sarasota johannesburg,-381.29,Groceries,False,False,sarasota,train,False
2023-08-21 00:00:00,PURCHASE 0820 DD DOORDASH WAWA 1036 CA 31683168,dd doordash totalenergies,-1299.23,Transport,False,True,dd doordash wawa,train,False
2023-06-20 00:00:00,MOBILE PURCHASE 0616 TACO BELL #24560 SARASOTA FL 31683168,nandos sarasota,-21.41,Entertainment,False,True,taco bell sarasota,train,False
2023-08-28 00:00:00,MOBILE PURCHASE 0825 BURGER KING #2450 Q07 SARASOTA Maryse Hemant,debonairs pizza sarasota centurion,-94.36,Entertainment,False,True,burger king sarasota,val,False
2023-08-14 00:00:00,MOBILE PURCHASE 0812 TACO BELL #24560 SARASOTA FL 31683168,romans pizza sarasota,-130.99,Entertainment,False,True,taco bell sarasota,train,False
2023-07-24 00:00:00,Maryse Hemant DASHPASS WWW.DOORDASH. CA 07/22,dashpass www mr food,-125.66,Entertainment,False,True,dashpass www doordash,train,False
2023-09-22 00:00:00,MOBILE PURCHASE 0921 MCDONALD'S F4142 Maryse Hemant FL 31683168,wimpy,-171.83,Entertainment,False,True,mcdonald,train,False
2023-09-20 00:00:00,PURCHASE 0917 PAYPAL *STEAM GAMES 3168 Maryse Hemant,paypal steam games,-196.22,Entertainment,False,False,paypal steam games,test,False
2023-08-17 00:00:00,MOBILE PURCHASE 0815 STARBUCKS STORE 08435 SARASOTA Maryse Hemant,vida caffe store sarasota rosebank,-175.93,Entertainment,False,True,starbucks store sarasota,val,False
2023-09-27 00:00:00,MOBILE PURCHASE 0925 BURGER KING #2450 Q07 SARASOTA Maryse Hemant,kfc sarasota menlyn,-184.21,Entertainment,False,True,burger king sarasota,val,False
2023-06-30 00:00:00,McDonalds 6394 1036 CT 06/29,kfc,-41.5,Entertainment,False,True,mcdonalds,test,True
2023-09-01 00:00:00,TARGET DEBIT CRD ACH TRAN 3168 POS ID: 3168,checkers crd tran,-699.64,Groceries,False,True,target crd tran,train,False
2023-06-12 00:00:00,TARGET DEBIT CRD ACH TRAN 3168 POS ID: 3168,woolworths crd tran,-149.88,Groceries,False,True,target crd tran,train,False
2023-07-13 00:00:00,McDonalds 6394 1036 CT 07/12,burger king,-31.17,Entertainment,False,True,mcdonalds,test,True
2023-09-15 00:00:00,FIRST FUEL LLC WEST HAVEN CT 09/14,fuel llc west haven,-1350.89,Transport,False,False,fuel llc west haven,train,False
2023-06-28 00:00:00,McDonalds 2618 1036 CT 06/27,spur,-26.59,Entertainment,False,True,mcdonalds,test,True
2023-07-11 00:00:00,SHOPRITE ORANGE S1 ORANGE CT 07/10,shoprite orange orange,-721.84,Groceries,False,False,shoprite orange orange,train,False
2023-07-03 00:00:00,McDonalds 6394 1036 CT 06/30,romans pizza soweto,-41.5,Entertainment,False,True,mcdonalds,test,True
2023-07-03 00:00:00,MARSHALLS TURNPIKE SQU MILFORD CT 07/02,marshalls turnpike squ milford,-126.7,Other Services,False,False,marshalls turnpike squ milford,train,False
2023-06-06 00:00:00,OVERDRAFT FEE FOR A TRANSACTION POSTED ON 1036 RECURRING PAYMENT AUTHORIZED ON 06/02 FGTLOST LANDS TIX 1036,overdraft fee posted fgtlost lands tix pretoria,-396.56,Other Services,False,False,overdraft fee posted fgtlost lands tix,train,False
2023-07-12 00:00:00,OVERDRAFT FEE FOR A TRANSACTION POSTED ON 1036 VOLA Maryse Hemant I79K8NE2Z Maryse Hemant,overdraft fee posted vola,-396.56,Other Services,False,False,overdraft fee posted vola,train,False
2023-06-21 00:00:00,McDonalds 6394 1036 CT 06/20,debonairs pizza,-58.61,Entertainment,False,True,mcdonalds,test,True
2023-06-06 00:00:00,McDonalds 6394 1036 CT 06/04,chicken licken hatfield,-26.59,Entertainment,False,True,mcdonalds,test,True
2023-07-14 00:00:00,BURGER KING #2752 WEST HAVEN CT 07/12,spur west haven cape town,-97.42,Entertainment,False,True,burger king west haven,train,False
2023-06-12 00:00:00,BJS FUEL #9093 NORTH HAVEN CT 06/10,bjs fuel north haven,-1155.94,Transport,False,False,bjs fuel north haven,test,False
2023-08-07 00:00:00,McDonalds 27001 1036 CT 08/04,spur menlyn,-67.41,Entertainment,False,True,mcdonalds,test,True
2023-09-25 00:00:00,TARGET DEBIT CRD ACH TRAN 3168 POS ID: 3168,checkers crd tran rosebank,-478.25,Groceries,False,True,target crd tran,train,False
2023-08-28 00:00:00,McDonalds 6394 1036 CT 08/25,spur,-67.41,Entertainment,False,True,mcdonalds,test,True
2023-07-19 00:00:00,McDonalds 683 1036 CT 07/17,spur,-51.96,Entertainment,False,True,mcdonalds,test,True
2023-06-14 00:00:00,McDonalds 683 1036 CT 06/12,romans pizza,-53.59,Entertainment,False,True,mcdonalds,test,True
2023-07-19 00:00:00,TACO BELL #034228 WATERBURY CT 07/18,romans pizza waterbury,-151.01,Entertainment,False,True,taco bell waterbury,test,False
2023-07-03 00:00:00,McDonalds 683 1036 CT 06/29,spur,-56.78,Entertainment,False,True,mcdonalds,test,True
2023-06-01 00:00:00,TOPS MARKETS # 06/01 #3168 MOBILE PURCHASE TOPS MARKETS #401 ROCHESTER NY,tops markets tops markets rochester,-209.78,Groceries,False,False,tops markets tops markets rochester,val,False
2023-09-07 00:00:00,Whole Foods Market,foods market,-581.01,Groceries,False,False,foods market,train,False
2023-08-04 00:00:00,MOBILE PURCHASE 0803 SUNOCO 3168 ROCHESTER NY 31683168,bp rochester,-603.24,Transport,False,True,sunoco rochester,test,False
2023-07-27 00:00:00,Shake Shack,shake shack polokwane,-154.18,Entertainment,False,False,shake shack,train,False
2023-07-24 00:00:00,ShopRite Supermarkets,shoprite supermarkets johannesburg,-665.98,Groceries,False,False,shoprite supermarkets,train,False
2023-08-08 00:00:00,McDonalds 6394 1036 CT 08/07,wimpy,-53.06,Entertainment,False,True,mcdonalds,test,True
2023-09-13 00:00:00,TACO BELL 729327 ORANGE CT 09/12,mcdonalds orange polokwane,-152.47,Entertainment,False,True,taco bell orange,val,False
2023-06-05 00:00:00,STARBUCKS STORE 24865 WATERBURY CT 06/02,seattle coffee store waterbury bloemfontein,-70.59,Entertainment,False,True,starbucks store waterbury,train,False
2023-07-03 00:00:00,AFFIRM * PAY TQ9XYX94 1036 CA 06/30,affirm pay tq xyx,-476.67,Utilities,False,False,affirm pay tq xyx,train,False
2023-06-27 00:00:00,MOBILE PURCHASE 1036 MARKET LLC ROCHESTER NY 31683168,market llc rochester,-206.12,Groceries,False,False,market llc rochester,train,False
2023-08-02 00:00:00,MOBILE PURCHASE 0801 999 MARKET LLC ROCHESTER NY 31683168,market llc rochester,-526.83,Groceries,False,False,market llc rochester,train,False
2023-09-16 00:00:00,Ramp Soe7nu9ddvuqpjk,ramp soe nu ddvuqpjk,-1457.81,Transport,False,False,ramp soe nu ddvuqpjk,train,False
2023-07-12 00:00:00,PURCHASE 0711 Netflix.com netflix.com Maryse Hemant RECURRING,showmax,-144.05,Entertainment,False,True,netflix com netflix com,train,False
2023-08-21 00:00:00,MOBILE PURCHASE 0818 SUNOCO 3168 ROCHESTER NY 31683168,engen rochester cape town,-513.32,Transport,False,True,sunoco rochester,test,False
2023-08-30 00:00:00,TOPS MARKETS # 08/30 #3168 MOBILE PURCHASE TOPS MARKETS #401 ROCHESTER NY,tops markets tops markets rochester johannesburg,-463.05,Groceries,False,False,tops markets tops markets rochester,val,False
2023-06-28 00:00:00,MOBILE PURCHASE 0626 KWIK FILL 056 ROCHESTER NY 31683168,kwik rochester,-676.79,Transport,False,False,kwik rochester,train,False
2023-07-17 00:00:00,TOPS MARKETS # 07/17 #3168 MOBILE PURCHASE TOPS MARKETS #401 ROCHESTER NY,tops markets tops markets rochester,-587.01,Groceries,False,False,tops markets tops markets rochester,val,False
2023-06-05 00:00:00,PURCHASE 0604 AmMaryse Hemantn Eagle Outfitte Pittsburgh PA 31683168,eagle outfitte pittsburgh,-1225.02,Other Services,False,False,eagle outfitte pittsburgh,test,False
2023-08-07 00:00:00,MOBILE PURCHASE 0805 SUNOCO 3168 ROCHESTER NY 31683168,astron energy rochester cape town,-866.22,Transport,False,True,sunoco rochester,test,False
2023-06-26 00:00:00,MOBILE PURCHASE 0623 SUNOCO 3168 ROCHESTER NY 31683168,shell rochester,-416.73,Transport,False,True,sunoco rochester,test,False
2023-07-10 00:00:00,AUTOZONE 1036 #3168 PURCHASE 7400 GLENWOOD AVE RALEIGH NC,autozone glenwood ave raleigh,-150.18,Other Services,False,False,autozone glenwood ave raleigh,train,False
2023-08-28 00:00:00,Ramp Sa3abzvz4npbcg6,ramp sa abzvz npbcg midrand,-963.53,Transport,False,False,ramp sa abzvz npbcg,train,False
2023-08-31 00:00:00,Stash Subscription,stash subscription menlyn,-46.62,Entertainment,False,False,stash subscription,val,False
2023-09-13 00:00:00,Roku,roku,-61.68,Entertainment,False,False,roku,train,False
2023-07-10 00:00:00,TOPS MARKETS # 07/09 3168 MOBILE PURCHASE TOPS MARKETS #401 ROCHESTER NY,tops markets tops markets rochester durban,-587.34,Groceries,False,False,tops markets tops markets rochester,val,False
2023-08-24 00:00:00,MCDONALD'S F59 CALUMET CITY IL 08/23,spur calumet city johannesburg,-86.88,Entertainment,False,True,mcdonald calumet city,train,False
2023-08-09 00:00:00,Apple,apple,-197.52,Other Services,False,False,apple,train,False
2023-07-27 00:00:00,Sunoco,bp polokwane,-256.6,Transport,False,True,sunoco,train,False
2023-07-09 00:00:00,Apple,apple,-158.33,Other Services,False,False,apple,train,False
2023-09-29 00:00:00,Ramp Sun8n7vxc6x66zb,ramp sun vxc zb,-1648.5,Transport,False,False,ramp sun vxc zb,train,False
2023-06-18 00:00:00,Sunoco,totalenergies cape town,-298.98,Transport,False,True,sunoco,train,False
2023-07-10 00:00:00,SPEEDWAY 1036 TINLEY PARK IL 06/28,totalenergies tinley park,-1695.2,Transport,False,True,speedway tinley park,train,False
2023-09-05 00:00:00,MOBILE PURCHASE 0901 MCDONALD'S F1350 ROCHESTER NY 31683168,nandos rochester,-91.08,Entertainment,False,True,mcdonald rochester,train,False
2023-06-16 00:00:00,MOBILE PURCHASE 1036 MARKET LLC ROCHESTER NY 31683168,market llc rochester,-359.73,Groceries,False,False,market llc rochester,train,False
2023-08-22 00:00:00,Allianz Travel Ins,allianz travel ins menlyn,-274.97,Other Services,False,False,allianz travel ins,val,False
2023-09-27 00:00:00,McDonald's,steers soweto,-103.26,Entertainment,False,True,mcdonald,train,False
2023-07-25 00:00:00,MCDONALD'S F7181 HOMEWOOD IL 07/24,chicken licken homewood johannesburg,-146.01,Entertainment,False,True,mcdonald homewood,train,False
2023-06-12 00:00:00,NETFLIX.COM NETFLIX.COM CA 06/11,disney plus,-271.01,Entertainment,False,True,netflix com netflix com,train,False
2023-07-05 00:00:00,BP#9740515CAPL MARKHAM IL 07/04,sasol capl markham,-1732.94,Transport,False,True,bp capl markham,train,False
2023-07-31 00:00:00,MCDONALD'S F33227 COUNTRY CLUB IL 07/28,spur country club,-146.41,Entertainment,False,True,mcdonald country club,test,False
2023-06-13 00:00:00,GLOBE LIFE INS INS. PREM 0055G6149L 0623 TEL ID: 1036,globe life ins ins prem tel,-766.06,Other Services,False,False,globe life ins ins prem tel,train,False
2023-07-23 00:00:00,Target,woolworths,-462.25,Groceries,False,True,target,test,False
2023-09-17 00:00:00,Chick-fil-A,chicken licken,-334.7,Entertainment,False,True,chick fil,train,False
2023-09-23 00:00:00,Chick-fil-A,burger king,-152.6,Entertainment,False,True,chick fil,train,False
2023-08-03 00:00:00,OVERDRAFT FEE FOR A 265.34 CARD PURCHASE - DETAILS: 0802COMCAST CHICAGO 1036 IL 0############8335 00,overdraft fee details comcast pretoria,-370.75,Other Services,False,False,overdraft fee details comcast chicago,train,False
2023-06-05 00:00:00,COMED PAYMENT 1036 IL 06/03,ekurhuleni electricity,-1638.78,Utilities,False,True,comed,val,True
2023-08-21 00:00:00,OVERDRAFT FEE FOR A 30.98 CARD PURCHASE - DETAILS: 0817APPLE.COM/BILL 1036 CA 0############8335 00314,overdraft fee details apple com cape town,-370.75,Other Services,False,False,overdraft fee details apple com,test,False
2023-07-27 00:00:00,KFC G135275 HAZEL CREST IL 07/26,burger king hazel crest,-110.34,Entertainment,False,True,kfc hazel crest,train,False
2023-08-28 00:00:00,PURCHASE 0825 PAYPAL *STEAM GAMES 1036 WA 31683168,paypal steam games,-349.16,Entertainment,False,False,paypal steam games,test,False
2023-06-23 00:00:00,MOBILE PURCHASE 0621 TACO BELL #24560 SARASOTA FL 31683168,spur sarasota,-171.62,Entertainment,False,True,taco bell sarasota,train,False
2023-09-26 00:00:00,Reliant Energy,ekurhuleni electricity,-242.51,Utilities,False,True,reliant energy,train,False
2023-06-04 00:00:00,Chick-fil-A,spur,-45.22,Entertainment,False,True,chick fil,train,False
2023-06-24 00:00:00,Sp Fashionnova.com,sp fashionnova com,-627.3,Other Services,False,False,sp fashionnova com,train,False
2023-07-10 00:00:00,MOBILE PURCHASE 0707 SUNOCO 3168 ROCHESTER NY 31683168,bp rochester,-504.54,Transport,False,True,sunoco rochester,test,False
2023-06-03 00:00:00,Qtt Beauty Supply,qtt beauty supply,-528.74,Other Services,False,False,qtt beauty supply,train,False
2023-06-22 00:00:00,Giant,giant,-1978.81,Groceries,False,False,giant,train,False
2023-07-22 00:00:00,Target,woolworths food,-315.35,Groceries,False,True,target,test,True
2023-07-13 00:00:00,Chick-fil-A,mcdonalds rosebank,-60.77,Entertainment,False,True,chick fil,train,False
2023-09-22 00:00:00,Adobe *Acropro Subs,adobe acropro subs cape town,-264.08,Other Services,False,False,adobe acropro subs,train,False
2023-09-04 00:00:00,Target,woolworths food,-250.59,Groceries,False,True,target,test,True
2023-08-28 00:00:00,MOBILE PURCHASE 0826 PUBLIX #1551 RALEIGH Maryse Hemant,publix raleigh cape town,-373.09,Groceries,False,False,publix raleigh,train,False
2023-07-15 00:00:00,Reliant Energy,city tshwane electricity,-242.51,Utilities,False,True,reliant energy,train,False
2023-09-21 00:00:00,MOBILE PURCHASE 0919 SHEETZ 1036 DURHAM NC 31683168,bp durham menlyn,-378.43,Transport,False,True,sheetz durham,test,False
2023-07-14 00:00:00,Monthly Maintenance Fee,monthly maintenance fee rosebank,-184.99,Other Services,False,False,monthly maintenance fee,test,False
2023-06-26 00:00:00,MCDONALD'S F33227 COUNTRY CLUB IL 06/23,nandos country club centurion,-318.87,Entertainment,False,True,mcdonald country club,test,False
2023-09-07 00:00:00,FOOD LION #1036 #3168 MOBILE PURCHASE FOOD LION #0536 9 RALEIGH NC,food lion food lion raleigh,-320.32,Groceries,False,False,food lion food lion raleigh,train,False
2023-08-09 00:00:00,PURCHASE 0809 Amazon Prime*TA7H 3168 WA 31683168,amazon prime ta,-220.16,Entertainment,False,False,amazon prime ta,train,False
2023-07-03 00:00:00,Reliant Energy,eskom,-301.37,Utilities,False,True,reliant energy,train,False
2023-09-05 00:00:00,MOBILE PURCHASE 0904 PUBLIX #1551 RALEIGH Maryse Hemant,publix raleigh,-427.03,Groceries,False,False,publix raleigh,train,False
2023-08-14 00:00:00,FOOD LION #1036 #3168 MOBILE PURCHASE FOOD LION #0536 9 RALEIGH NC,food lion food lion raleigh,-482.36,Groceries,False,False,food lion food lion raleigh,train,False
2023-06-23 00:00:00,ML PLUS MEMBRSHP DES:MONEYLION ID:a8d797be78ae454 INDN:Maryse Hemant CO ID:3168 WEB,ml plus membrshp moneylion ae web,-114.3,Entertainment,False,False,ml plus membrshp moneylion ae web,train,False
2023-09-21 00:00:00,FOOD LION #1036 #3168 MOBILE PURCHASE FOOD LION #0536 9 RALEIGH NC,food lion food lion raleigh,-382.67,Groceries,False,False,food lion food lion raleigh,train,False
2023-06-12 00:00:00,ALDI 60063 06/11 #3168 PURCHASE ALDI 60063 NEW BRUNSWIC NJ,food lovers market new brunswic johannesburg,-689.03,Groceries,False,True,aldi aldi new brunswic,train,False
2023-07-03 00:00:00,PNC BANK 07/03 #3168 WITHDRWL 607 SOMERSET ST. Maryse Hemant NJ FEE,pnc bank withdrwl somerset st fee,-73.9,Other Services,False,False,pnc bank withdrwl somerset st fee,test,False
2023-06-06 00:00:00,ALDI 60063 06/06 #3168 PURCHASE ALDI 60063 NEW BRUNSWIC NJ,pick pay new brunswic,-442.91,Groceries,False,True,aldi aldi new brunswic,train,False
2023-09-25 00:00:00,MOBILE PURCHASE 0924 PUBLIX #1551 RALEIGH Maryse Hemant,publix raleigh midrand,-514.35,Groceries,False,False,publix raleigh,train,False
2023-06-12 00:00:00,WHOLEFDS 8710 06/10 #3168 PURCHASE WHOLEFDS 8710 SI RALEIGH NC,wholefds wholefds si raleigh,-362.66,Groceries,False,False,wholefds wholefds si raleigh,train,False
2023-07-17 00:00:00,DUNKIN #1036 Q35 W PALM BCH FL 07/15,krispy kreme palm bch midrand,-276.23,Entertainment,False,True,dunkin palm bch,train,False
2023-09-18 00:00:00,TRUSTMARK INS. PREM. PPD ID: 1036,trustmark ins prem sandton,-173.04,Other Services,False,False,trustmark ins prem,train,False
2023-06-26 00:00:00,PURCHASE 0626 SPOTIFY 3168 NY 31683168 RECURRING,apple music,-239.69,Entertainment,False,True,spotify,test,False
2023-09-18 00:00:00,MOBILE PURCHASE 0917 PUBLIX #1551 RALEIGH Maryse Hemant,publix raleigh,-113.64,Groceries,False,False,publix raleigh,train,False
2023-09-18 00:00:00,Chime Visa Direct CA 09/17,chime direct soweto,-584.43,Entertainment,False,False,chime direct,train,False
2023-09-01 00:00:00,WM SUPERC Wal-Mart Sup PLANO TX 09/01,pick pay sup plano durban,-1392.05,Groceries,False,True,wm superc wal mart sup plano,test,False
2023-09-25 00:00:00,STARBUCKS 800-782-728 1036 WA 09/24,krispy kreme,-511.39,Entertainment,False,True,starbucks,val,False
2023-08-28 00:00:00,MOBILE PURCHASE 1036 CAVA PIKE 7 PLZ VIENNA VA Maryse Hemant,cava pike plz vienna,-207.8,Entertainment,False,False,cava pike plz vienna,test,False
2023-06-12 00:00:00,MOBILE PURCHASE 0611 7-ELEVEN 28556 VIENNA VA 31683168,vienna,-116.82,Groceries,False,False,vienna,train,False
2023-07-05 00:00:00,PURCHASE 0704 POSHMARK 1036 CA 31683168,poshmark,-291.89,Other Services,False,False,poshmark,test,False
2023-08-30 00:00:00,ALDI 60063 08/30 #3168 PURCHASE ALDI 60063 NEW BRUNSWIC NJ,spar new brunswic pretoria,-456.22,Groceries,False,True,aldi aldi new brunswic,train,False
2023-06-13 00:00:00,MOBILE PURCHASE 0611 STARBUCKS STORE 07479 VIENNA VA 31683168,krispy kreme store vienna bloemfontein,-50.64,Entertainment,False,True,starbucks store vienna,val,False
2023-09-18 00:00:00,MOBILE PURCHASE 1036 CAVA PIKE 7 PLZ VIENNA VA Maryse Hemant,cava pike plz vienna,-207.8,Entertainment,False,False,cava pike plz vienna,test,False
2023-08-29 00:00:00,MOBILE PURCHASE 0828 GIANT 0765 FALLS CHURCH VA Maryse Hemant,giant falls church,-1762.53,Groceries,False,False,giant falls church,train,False
2023-07-18 00:00:00,MOBILE PURCHASE 0717 7-ELEVEN 28556 VIENNA VA 31683168,vienna midrand,-159.96,Groceries,False,False,vienna,train,False
2023-06-20 00:00:00,MOBILE PURCHASE 1036 CAVA PIKE 7 PLZ VIENNA VA 31683168,cava pike plz vienna,-265.25,Entertainment,False,False,cava pike plz vienna,test,False
2023-06-05 00:00:00,PURCHASE 0604 POSHMARK 1036 CA 31683168,poshmark,-409.21,Other Services,False,False,poshmark,test,False
2023-07-03 00:00:00,7-ELEVEN LAKE WORTH FL 07/01,lake worth,-371.75,Groceries,False,False,lake worth,test,False
2023-09-27 00:00:00,NETFLIX.COM NETFLIX.COM CA 09/27,disney plus menlyn,-307.25,Entertainment,False,True,netflix com netflix com,train,False
2023-08-28 00:00:00,THE MARKET ON CLEMAT WEST PALM BEA FL 08/27,market clemat west palm bea,-344.21,Groceries,False,False,market clemat west palm bea,test,False
2023-09-01 00:00:00,SPRING OAKS CAPITAL 1036 VA 08/31,spring oaks capital rosebank,-772.04,Entertainment,False,False,spring oaks capital,train,False
2023-07-27 00:00:00,SHEIN.COM Los Maryse Hemantes CA 07/27,shein com los es,-599.5,Other Services,False,False,shein com los es,train,False
2023-07-17 00:00:00,DUNKIN' MOBILE AP 1036 MA 07/15,vida caffe ap,-130.99,Entertainment,False,True,dunkin ap,train,False
2023-07-31 00:00:00,DUNKIN' MOBILE AP 1036 MA 07/29,seattle coffee ap,-130.99,Entertainment,False,True,dunkin ap,train,False
2023-09-18 00:00:00,PAPA JOHN S 813 1036 FL 09/15,kfc,-537.1,Entertainment,False,True,papa john,train,False
2023-08-08 00:00:00,PlayStation Network 1036 CA 08/07,playstation network,-158.33,Other Services,False,False,playstation network,train,False
2023-07-24 00:00:00,FOREIGN EXCHANGE RATE ADJUSTMENT FEE 07/22Ns Schiph,foreign exchange rate adjustment fee ns schiph sandton,-33.69,Other Services,False,False,foreign exchange rate adjustment fee ns schiph,train,False
2023-07-03 00:00:00,FOREIGN EXCHANGE RATE ADJUSTMENT FEE 07/01BOLT.EU/O,foreign exchange rate adjustment fee bolt eu soweto,-56.33,Other Services,False,False,foreign exchange rate adjustment fee bolt eu,train,False
2023-07-19 00:00:00,FOREIGN EXCHANGE RATE ADJUSTMENT FEE 07/18REST CAMP,foreign exchange rate adjustment fee rest camp cape town,-32.5,Other Services,False,False,foreign exchange rate adjustment fee rest camp,train,False
2023-06-26 00:00:00,WM SUPERC Wal-Mart Maryse Hemant,checkers hyper polokwane,-531.53,Groceries,False,True,wm superc wal mart,train,False
2023-08-21 00:00:00,WENDYS #8866 LAKE WORTH FL 08/18,wendys lake worth sandton,-451.52,Entertainment,False,False,wendys lake worth,train,False
2023-07-17 00:00:00,DUNKIN' MOBILE AP 1036 MA 07/14,mugg bean ap,-130.99,Entertainment,False,True,dunkin ap,train,False
2023-09-26 00:00:00,PARAMOUNT 1036 CA 09/26,paramount polokwane,-182.78,Entertainment,False,False,paramount,train,False
2023-09-25 00:00:00,Check Card Withdrawal KWIK-TRIP / EAU CLAIRE WIUS,astron energy midrand wius,-447.89,Transport,False,True,kwik trip eau claire wius,train,False
2023-07-12 00:00:00,PLAYSTATION NET 1036 CA USA,playstation net polokwane,-173.83,Other Services,False,False,playstation net,train,False
2023-08-04 00:00:00,ALDI 60063 08/04 #3168 PURCHASE ALDI 60063 NEW BRUNSWIC NJ,spar new brunswic,-442.91,Groceries,False,True,aldi aldi new brunswic,train,False
2023-06-01 00:00:00,ALDI 60063 06/01 #3168 PURCHASE ALDI 60063 NEW BRUNSWIC NJ,shoprite new brunswic durban,-263.97,Groceries,False,True,aldi aldi new brunswic,train,False
2023-08-21 00:00:00,TARGET.COM * 1036 MN 08/19,checkers com,-289.82,Groceries,False,True,target com,test,False
2023-07-06 00:00:00,OVERDRAFT FEE FOR A 336.57 ITEM - DETAILS: PROG SELECT INS INS PREM <US_ITIN> Sheil WEB ID: 1036,overdraft fee item details prog select ins ins prem itin sheil,-370.75,Other Services,False,False,overdraft fee item details prog select ins ins prem itin sheil,train,False
2023-08-01 00:00:00,Maryse Hemant STORES #528 ROYAL PALM BC FL 07/30,stores royal palm bc,-574.07,Other Services,False,False,stores royal palm bc,train,False
2023-08-01 00:00:00,SP TRENDLAB TRENDYLAB.COM CA 08/01,sp trendlab trendylab com,-564.19,Other Services,False,False,sp trendlab trendylab com,train,False
2023-07-20 00:00:00,ALDI 60063 07/20 #3168 PURCHASE ALDI 60063 NEW BRUNSWIC NJ,spar new brunswic rosebank,-442.91,Groceries,False,True,aldi aldi new brunswic,train,False
2023-08-23 00:00:00,POS WD Nike.com / 1036 CAUS,wd nike com caus cape town,-1085.49,Other Services,False,False,wd nike com caus,val,False
2023-09-15 00:00:00,EXT WD CAPITAL ONE CARD - / ONLINE DEP,ext wd capital dep,-1122.18,Other Services,False,False,ext wd capital dep,train,False
2023-09-18 00:00:00,MOBILE PURCHASE 0916 CHICK-FIL-A #0209 GRAND PRAIRIETX 31683168,chicken licken grand prairietx,-156.32,Entertainment,False,True,chick fil grand prairietx,train,False
2023-07-10 00:00:00,MOBILE PURCHASE 0709 MCDONALD'S F23 ARLINGTON TX,spur arlington,-420.97,Entertainment,False,True,mcdonald arlington,train,False
2023-08-30 00:00:00,EXT WD KIKOFF LEND FBO / 3e71751c747f-0000000 - PAYMENT 1935a057550f499,ext wd kikoff lend fbo centurion,-162.62,Other Services,False,False,ext wd kikoff lend fbo,train,False
2023-08-23 00:00:00,MOBILE PURCHASE 0822 QT 950 ARLINGTON TX 31683168,shell arlington,-740.64,Transport,False,True,qt arlington,train,False
2023-09-15 00:00:00,COTTONON PARKS 09/15 #3168 MOBILE PURCHASE COTTONON PARKS AR ARLINGTON TX,cottonon parks cottonon parks arlington,-2500.0,Transport,False,False,cottonon parks cottonon parks arlington,train,False
